Level_0,Index,States(US),Date,Humidity level,Sun rise,TemperatureC,Windspeed in Kmph,Year
12919,12919,North Carolina,2020-01-29,72,10,10,7.0,2019
12920,12920,North Dakota,2020-01-29,72,10,10,7.0,2019
12921,12921,Ohio,2020-01-29,72,10,10,7.0,2019
12922,12922,Oklahoma,2020-01-29,72,10,10,7.0,2019
12923,12923,Oregon,2020-01-29,72,10,10,7.0,2019
12924,12924,Pennsylvania,2020-01-29,72,10,10,7.0,2019
12925,12925,Puerto Rico,2020-01-29,72,10,10,7.0,2019
12926,12926,Rhode Island,2020-01-29,72,10,10,7.0,2019
12927,12927,South Carolina,2020-01-29,72,10,10,7.0,2019
12928,12928,South Dakota,2020-01-29,72,10,10,7.0,2019
12929,12929,Tennessee,2020-01-29,72,10,10,7.0,2019
12930,12930,Texas,2020-01-29,72,10,10,7.0,2019
12931,12931,US,2020-01-29,72,10,10,7.0,2019
12932,12932,United States Virgin Islands,2020-01-29,72,10,10,7.0,2019
12933,12933,Utah,2020-01-29,72,10,10,7.0,2019
12934,12934,Vermont,2020-01-29,72,10,10,7.0,2019
12935,12935,Virgin Islands,2020-01-29,72,10,10,7.0,2019
12936,12936,Virginia,2020-01-29,72,10,10,7.0,2019
12937,12937,Washington,2020-01-29,72,10,10,7.0,2019
12938,12938,West Virginia,2020-01-29,72,10,10,7.0,2019
12939,12939,Wisconsin,2020-01-29,72,10,10,7.0,2019
12940,12940,Wyoming,2020-01-29,72,10,10,7.0,2019
12941,12941,Alabama,2020-01-30,76,8,10,8.0,2019
12942,12942,Alaska,2020-01-30,76,8,10,8.0,2019
12943,12943,Arizona,2020-01-30,76,8,10,8.0,2019
12944,12944,Arkansas,2020-01-30,76,8,10,8.0,2019
12945,12945,California,2020-01-30,76,8,10,8.0,2019
12946,12946,Colorado,2020-01-30,76,8,10,8.0,2019
12947,12947,Connecticut,2020-01-30,76,8,10,8.0,2019
12948,12948,Delaware,2020-01-30,76,8,10,8.0,2019
12949,12949,Diamond Princess,2020-01-30,76,8,10,8.0,2019
12950,12950,District of Columbia,2020-01-30,76,8,10,8.0,2019
12951,12951,Florida,2020-01-30,76,8,10,8.0,2019
12952,12952,Georgia,2020-01-30,76,8,10,8.0,2019
12953,12953,Grand Princess,2020-01-30,76,8,10,8.0,2019
12954,12954,Guam,2020-01-30,76,8,10,8.0,2019
12955,12955,Hawaii,2020-01-30,76,8,10,8.0,2019
12956,12956,Idaho,2020-01-30,76,8,10,8.0,2019
12957,12957,Illinois,2020-01-30,76,8,10,8.0,2019
12958,12958,Indiana,2020-01-30,76,8,10,8.0,2019
12959,12959,Iowa,2020-01-30,76,8,10,8.0,2019
12960,12960,Kansas,2020-01-30,76,8,10,8.0,2019
12961,12961,Kentucky,2020-01-30,76,8,10,8.0,2019
12962,12962,Louisiana,2020-01-30,76,8,10,8.0,2019
12963,12963,Maine,2020-01-30,76,8,10,8.0,2019
12964,12964,Maryland,2020-01-30,76,8,10,8.0,2019
12965,12965,Massachusetts,2020-01-30,76,8,10,8.0,2019
12966,12966,Michigan,2020-01-30,76,8,10,8.0,2019
12967,12967,Minnesota,2020-01-30,76,8,10,8.0,2019
12968,12968,Mississippi,2020-01-30,76,8,10,8.0,2019
12969,12969,Missouri,2020-01-30,76,8,10,8.0,2019
12970,12970,Montana,2020-01-30,76,8,10,8.0,2019
12971,12971,Nebraska,2020-01-30,76,8,10,8.0,2019
12972,12972,Nevada,2020-01-30,76,8,10,8.0,2019
12973,12973,New Hampshire,2020-01-30,76,8,10,8.0,2019
12974,12974,New Jersey,2020-01-30,76,8,10,8.0,2019
12975,12975,New Mexico,2020-01-30,76,8,10,8.0,2019
12976,12976,New York,2020-01-30,76,8,10,8.0,2019
12977,12977,North Carolina,2020-01-30,76,8,10,8.0,2019
12978,12978,North Dakota,2020-01-30,76,8,10,8.0,2019
12979,12979,Ohio,2020-01-30,76,8,10,8.0,2019
12980,12980,Oklahoma,2020-01-30,76,8,10,8.0,2019
12981,12981,Oregon,2020-01-30,76,8,10,8.0,2019
12982,12982,Pennsylvania,2020-01-30,76,8,10,8.0,2019
12983,12983,Puerto Rico,2020-01-30,76,8,10,8.0,2019
12984,12984,Rhode Island,2020-01-30,76,8,10,8.0,2019
12985,12985,South Carolina,2020-01-30,76,8,10,8.0,2019
12986,12986,South Dakota,2020-01-30,76,8,10,8.0,2019
12987,12987,Tennessee,2020-01-30,76,8,10,8.0,2019
12988,12988,Texas,2020-01-30,76,8,10,8.0,2019
12989,12989,US,2020-01-30,76,8,10,8.0,2019
12990,12990,United States Virgin Islands,2020-01-30,76,8,10,8.0,2019
12991,12991,Utah,2020-01-30,76,8,10,8.0,2019
12992,12992,Vermont,2020-01-30,76,8,10,8.0,2019
12993,12993,Virgin Islands,2020-01-30,76,8,10,8.0,2019
12994,12994,Virginia,2020-01-30,76,8,10,8.0,2019
12995,12995,Washington,2020-01-30,76,8,10,8.0,2019
12996,12996,West Virginia,2020-01-30,76,8,10,8.0,2019
12997,12997,Wisconsin,2020-01-30,76,8,10,8.0,2019
12998,12998,Wyoming,2020-01-30,76,8,10,8.0,2019
12999,12999,Alabama,2020-01-31,83,6,6,8.0,2019
13000,13000,Alaska,2020-01-31,83,6,6,8.0,2019
13001,13001,Arizona,2020-01-31,83,6,6,8.0,2019
13002,13002,Arkansas,2020-01-31,83,6,6,8.0,2019
13003,13003,California,2020-01-31,83,6,6,8.0,2019
13004,13004,Colorado,2020-01-31,83,6,6,8.0,2019
13005,13005,Connecticut,2020-01-31,83,6,6,8.0,2019
13006,13006,Delaware,2020-01-31,83,6,6,8.0,2019
13007,13007,Diamond Princess,2020-01-31,83,6,6,8.0,2019
13008,13008,District of Columbia,2020-01-31,83,6,6,8.0,2019
13009,13009,Florida,2020-01-31,83,6,6,8.0,2019
13010,13010,Georgia,2020-01-31,83,6,6,8.0,2019
13011,13011,Grand Princess,2020-01-31,83,6,6,8.0,2019
13012,13012,Guam,2020-01-31,83,6,6,8.0,2019
13013,13013,Hawaii,2020-01-31,83,6,6,8.0,2019
13014,13014,Idaho,2020-01-31,83,6,6,8.0,2019
13015,13015,Illinois,2020-01-31,83,6,6,8.0,2019
13016,13016,Indiana,2020-01-31,83,6,6,8.0,2019
13017,13017,Iowa,2020-01-31,83,6,6,8.0,2019
13018,13018,Kansas,2020-01-31,83,6,6,8.0,2019
13019,13019,Kentucky,2020-01-31,83,6,6,8.0,2019
13020,13020,Louisiana,2020-01-31,83,6,6,8.0,2019
13021,13021,Maine,2020-01-31,83,6,6,8.0,2019
13022,13022,Maryland,2020-01-31,83,6,6,8.0,2019
13023,13023,Massachusetts,2020-01-31,83,6,6,8.0,2019
13024,13024,Michigan,2020-01-31,83,6,6,8.0,2019
13025,13025,Minnesota,2020-01-31,83,6,6,8.0,2019
13026,13026,Mississippi,2020-01-31,83,6,6,8.0,2019
13027,13027,Missouri,2020-01-31,83,6,6,8.0,2019
13028,13028,Montana,2020-01-31,83,6,6,8.0,2019
13029,13029,Nebraska,2020-01-31,83,6,6,8.0,2019
13030,13030,Nevada,2020-01-31,83,6,6,8.0,2019
13031,13031,New Hampshire,2020-01-31,83,6,6,8.0,2019
13032,13032,New Jersey,2020-01-31,83,6,6,8.0,2019
13033,13033,New Mexico,2020-01-31,83,6,6,8.0,2019
13034,13034,New York,2020-01-31,83,6,6,8.0,2019
13035,13035,North Carolina,2020-01-31,83,6,6,8.0,2019
13036,13036,North Dakota,2020-01-31,83,6,6,8.0,2019
13037,13037,Ohio,2020-01-31,83,6,6,8.0,2019
13038,13038,Oklahoma,2020-01-31,83,6,6,8.0,2019
13039,13039,Oregon,2020-01-31,83,6,6,8.0,2019
13040,13040,Pennsylvania,2020-01-31,83,6,6,8.0,2019
13041,13041,Puerto Rico,2020-01-31,83,6,6,8.0,2019
13042,13042,Rhode Island,2020-01-31,83,6,6,8.0,2019
13043,13043,South Carolina,2020-01-31,83,6,6,8.0,2019
13044,13044,South Dakota,2020-01-31,83,6,6,8.0,2019
13045,13045,Tennessee,2020-01-31,83,6,6,8.0,2019
13046,13046,Texas,2020-01-31,83,6,6,8.0,2019
13047,13047,US,2020-01-31,83,6,6,8.0,2019
13048,13048,United States Virgin Islands,2020-01-31,83,6,6,8.0,2019
13049,13049,Utah,2020-01-31,83,6,6,8.0,2019
13050,13050,Vermont,2020-01-31,83,6,6,8.0,2019
13051,13051,Virgin Islands,2020-01-31,83,6,6,8.0,2019
13052,13052,Virginia,2020-01-31,83,6,6,8.0,2019
13053,13053,Washington,2020-01-31,83,6,6,8.0,2019
13054,13054,West Virginia,2020-01-31,83,6,6,8.0,2019
13055,13055,Wisconsin,2020-01-31,83,6,6,8.0,2019
13056,13056,Wyoming,2020-01-31,83,6,6,8.0,2019
13057,13057,Alabama,2020-02-01,83,6,12,10.0,2019
13058,13058,Alaska,2020-02-01,83,6,12,10.0,2019
13059,13059,Arizona,2020-02-01,83,6,12,10.0,2019
13060,13060,Arkansas,2020-02-01,83,6,12,10.0,2019
13061,13061,California,2020-02-01,83,6,12,10.0,2019
13062,13062,Colorado,2020-02-01,83,6,12,10.0,2019
13063,13063,Connecticut,2020-02-01,83,6,12,10.0,2019
13064,13064,Delaware,2020-02-01,83,6,12,10.0,2019
13065,13065,Diamond Princess,2020-02-01,83,6,12,10.0,2019
13066,13066,District of Columbia,2020-02-01,83,6,12,10.0,2019
13067,13067,Florida,2020-02-01,83,6,12,10.0,2019
13068,13068,Georgia,2020-02-01,83,6,12,10.0,2019
13069,13069,Grand Princess,2020-02-01,83,6,12,10.0,2019
13070,13070,Guam,2020-02-01,83,6,12,10.0,2019
13071,13071,Hawaii,2020-02-01,83,6,12,10.0,2019
13072,13072,Idaho,2020-02-01,83,6,12,10.0,2019
13073,13073,Illinois,2020-02-01,83,6,12,10.0,2019
13074,13074,Indiana,2020-02-01,83,6,12,10.0,2019
13075,13075,Iowa,2020-02-01,83,6,12,10.0,2019
13076,13076,Kansas,2020-02-01,83,6,12,10.0,2019
13077,13077,Kentucky,2020-02-01,83,6,12,10.0,2019
13078,13078,Louisiana,2020-02-01,83,6,12,10.0,2019
13079,13079,Maine,2020-02-01,83,6,12,10.0,2019
13080,13080,Maryland,2020-02-01,83,6,12,10.0,2019
13081,13081,Massachusetts,2020-02-01,83,6,12,10.0,2019
13082,13082,Michigan,2020-02-01,83,6,12,10.0,2019
13083,13083,Minnesota,2020-02-01,83,6,12,10.0,2019
13084,13084,Mississippi,2020-02-01,83,6,12,10.0,2019
13085,13085,Missouri,2020-02-01,83,6,12,10.0,2019
13086,13086,Montana,2020-02-01,83,6,12,10.0,2019
13087,13087,Nebraska,2020-02-01,83,6,12,10.0,2019
13088,13088,Nevada,2020-02-01,83,6,12,10.0,2019
13089,13089,New Hampshire,2020-02-01,83,6,12,10.0,2019
13090,13090,New Jersey,2020-02-01,83,6,12,10.0,2019
13091,13091,New Mexico,2020-02-01,83,6,12,10.0,2019
13092,13092,New York,2020-02-01,83,6,12,10.0,2019
13093,13093,North Carolina,2020-02-01,83,6,12,10.0,2019
13094,13094,North Dakota,2020-02-01,83,6,12,10.0,2019
13095,13095,Ohio,2020-02-01,83,6,12,10.0,2019
13096,13096,Oklahoma,2020-02-01,83,6,12,10.0,2019
13097,13097,Oregon,2020-02-01,83,6,12,10.0,2019
13098,13098,Pennsylvania,2020-02-01,83,6,12,10.0,2019
13099,13099,Puerto Rico,2020-02-01,83,6,12,10.0,2019
13100,13100,Rhode Island,2020-02-01,83,6,12,10.0,2019
13101,13101,South Carolina,2020-02-01,83,6,12,10.0,2019
13102,13102,South Dakota,2020-02-01,83,6,12,10.0,2019
13103,13103,Tennessee,2020-02-01,83,6,12,10.0,2019
13104,13104,Texas,2020-02-01,83,6,12,10.0,2019
13105,13105,US,2020-02-01,83,6,12,10.0,2019
13106,13106,United States Virgin Islands,2020-02-01,83,6,12,10.0,2019
13107,13107,Utah,2020-02-01,83,6,12,10.0,2019
13108,13108,Vermont,2020-02-01,83,6,12,10.0,2019
13109,13109,Virgin Islands,2020-02-01,83,6,12,10.0,2019
13110,13110,Virginia,2020-02-01,83,6,12,10.0,2019
13111,13111,Washington,2020-02-01,83,6,12,10.0,2019
13112,13112,West Virginia,2020-02-01,83,6,12,10.0,2019
13113,13113,Wisconsin,2020-02-01,83,6,12,10.0,2019
13114,13114,Wyoming,2020-02-01,83,6,12,10.0,2019
13115,13115,Alabama,2020-02-02,64,10,14,18.099999999999454,2019
13116,13116,Alaska,2020-02-02,64,10,14,18.099999999999454,2019
13117,13117,Arizona,2020-02-02,64,10,14,18.099999999999454,2019
13118,13118,Arkansas,2020-02-02,64,10,14,18.099999999999454,2019
13119,13119,California,2020-02-02,64,10,14,18.099999999999454,2019
13120,13120,Colorado,2020-02-02,64,10,14,18.099999999999454,2019
13121,13121,Connecticut,2020-02-02,64,10,14,18.099999999999454,2019
13122,13122,Delaware,2020-02-02,64,10,14,18.099999999999454,2019
13123,13123,Diamond Princess,2020-02-02,64,10,14,18.099999999999454,2019
13124,13124,District of Columbia,2020-02-02,64,10,14,18.099999999999454,2019
13125,13125,Florida,2020-02-02,64,10,14,18.099999999999454,2019
13126,13126,Georgia,2020-02-02,64,10,14,18.099999999999454,2019
13127,13127,Grand Princess,2020-02-02,64,10,14,18.099999999999454,2019
13128,13128,Guam,2020-02-02,64,10,14,18.099999999999454,2019
13129,13129,Hawaii,2020-02-02,64,10,14,18.099999999999454,2019
13130,13130,Idaho,2020-02-02,64,10,14,18.099999999999454,2019
13131,13131,Illinois,2020-02-02,64,10,14,18.099999999999454,2019
13132,13132,Indiana,2020-02-02,64,10,14,18.099999999999454,2019
13133,13133,Iowa,2020-02-02,64,10,14,18.099999999999454,2019
13134,13134,Kansas,2020-02-02,64,10,14,18.099999999999454,2019
13135,13135,Kentucky,2020-02-02,64,10,14,18.099999999999454,2019
13136,13136,Louisiana,2020-02-02,64,10,14,18.099999999999454,2019
13137,13137,Maine,2020-02-02,64,10,14,18.099999999999454,2019
13138,13138,Maryland,2020-02-02,64,10,14,18.099999999999454,2019
13139,13139,Massachusetts,2020-02-02,64,10,14,18.099999999999454,2019
13140,13140,Michigan,2020-02-02,64,10,14,18.099999999999454,2019
13141,13141,Minnesota,2020-02-02,64,10,14,18.099999999999454,2019
13142,13142,Mississippi,2020-02-02,64,10,14,18.099999999999454,2019
13143,13143,Missouri,2020-02-02,64,10,14,18.099999999999454,2019
13144,13144,Montana,2020-02-02,64,10,14,18.099999999999454,2019
13145,13145,Nebraska,2020-02-02,64,10,14,18.099999999999454,2019
13146,13146,Nevada,2020-02-02,64,10,14,18.099999999999454,2019
13147,13147,New Hampshire,2020-02-02,64,10,14,18.099999999999454,2019
13148,13148,New Jersey,2020-02-02,64,10,14,18.099999999999454,2019
13149,13149,New Mexico,2020-02-02,64,10,14,18.099999999999454,2019
13150,13150,New York,2020-02-02,64,10,14,18.099999999999454,2019
13151,13151,North Carolina,2020-02-02,64,10,14,18.099999999999454,2019
13152,13152,North Dakota,2020-02-02,64,10,14,18.099999999999454,2019
13153,13153,Ohio,2020-02-02,64,10,14,18.099999999999454,2019
13154,13154,Oklahoma,2020-02-02,64,10,14,18.099999999999454,2019
13155,13155,Oregon,2020-02-02,64,10,14,18.099999999999454,2019
13156,13156,Pennsylvania,2020-02-02,64,10,14,18.099999999999454,2019
13157,13157,Puerto Rico,2020-02-02,64,10,14,18.099999999999454,2019
13158,13158,Rhode Island,2020-02-02,64,10,14,18.099999999999454,2019
13159,13159,South Carolina,2020-02-02,64,10,14,18.099999999999454,2019
13160,13160,South Dakota,2020-02-02,64,10,14,18.099999999999454,2019
13161,13161,Tennessee,2020-02-02,64,10,14,18.099999999999454,2019
13162,13162,Texas,2020-02-02,64,10,14,18.099999999999454,2019
13163,13163,US,2020-02-02,64,10,14,18.099999999999454,2019
13164,13164,United States Virgin Islands,2020-02-02,64,10,14,18.099999999999454,2019
13165,13165,Utah,2020-02-02,64,10,14,18.099999999999454,2019
13166,13166,Vermont,2020-02-02,64,10,14,18.099999999999454,2019
13167,13167,Virgin Islands,2020-02-02,64,10,14,18.099999999999454,2019
13168,13168,Virginia,2020-02-02,64,10,14,18.099999999999454,2019
13169,13169,Washington,2020-02-02,64,10,14,18.099999999999454,2019
13170,13170,West Virginia,2020-02-02,64,10,14,18.099999999999454,2019
13171,13171,Wisconsin,2020-02-02,64,10,14,18.099999999999454,2019
13172,13172,Wyoming,2020-02-02,64,10,14,18.099999999999454,2019
13173,13173,Alabama,2020-02-03,69,6,18,13.0,2019
13174,13174,Alaska,2020-02-03,69,6,18,13.0,2019
13175,13175,Arizona,2020-02-03,69,6,18,13.0,2019
13176,13176,Arkansas,2020-02-03,69,6,18,13.0,2019
13177,13177,California,2020-02-03,69,6,18,13.0,2019
13178,13178,Colorado,2020-02-03,69,6,18,13.0,2019
13179,13179,Connecticut,2020-02-03,69,6,18,13.0,2019
13180,13180,Delaware,2020-02-03,69,6,18,13.0,2019
13181,13181,Diamond Princess,2020-02-03,69,6,18,13.0,2019
13182,13182,District of Columbia,2020-02-03,69,6,18,13.0,2019
13183,13183,Florida,2020-02-03,69,6,18,13.0,2019
13184,13184,Georgia,2020-02-03,69,6,18,13.0,2019
13185,13185,Grand Princess,2020-02-03,69,6,18,13.0,2019
13186,13186,Guam,2020-02-03,69,6,18,13.0,2019
13187,13187,Hawaii,2020-02-03,69,6,18,13.0,2019
13188,13188,Idaho,2020-02-03,69,6,18,13.0,2019
13189,13189,Illinois,2020-02-03,69,6,18,13.0,2019
13190,13190,Indiana,2020-02-03,69,6,18,13.0,2019
13191,13191,Iowa,2020-02-03,69,6,18,13.0,2019
13192,13192,Kansas,2020-02-03,69,6,18,13.0,2019
13193,13193,Kentucky,2020-02-03,69,6,18,13.0,2019
13194,13194,Louisiana,2020-02-03,69,6,18,13.0,2019
13195,13195,Maine,2020-02-03,69,6,18,13.0,2019
13196,13196,Maryland,2020-02-03,69,6,18,13.0,2019
13197,13197,Massachusetts,2020-02-03,69,6,18,13.0,2019
13198,13198,Michigan,2020-02-03,69,6,18,13.0,2019
13199,13199,Minnesota,2020-02-03,69,6,18,13.0,2019
13200,13200,Mississippi,2020-02-03,69,6,18,13.0,2019
13201,13201,Missouri,2020-02-03,69,6,18,13.0,2019
13202,13202,Montana,2020-02-03,69,6,18,13.0,2019
13203,13203,Nebraska,2020-02-03,69,6,18,13.0,2019
13204,13204,Nevada,2020-02-03,69,6,18,13.0,2019
13205,13205,New Hampshire,2020-02-03,69,6,18,13.0,2019
13206,13206,New Jersey,2020-02-03,69,6,18,13.0,2019
13207,13207,New Mexico,2020-02-03,69,6,18,13.0,2019
13208,13208,New York,2020-02-03,69,6,18,13.0,2019
13209,13209,North Carolina,2020-02-03,69,6,18,13.0,2019
13210,13210,North Dakota,2020-02-03,69,6,18,13.0,2019
13211,13211,Ohio,2020-02-03,69,6,18,13.0,2019
13212,13212,Oklahoma,2020-02-03,69,6,18,13.0,2019
13213,13213,Oregon,2020-02-03,69,6,18,13.0,2019
13214,13214,Pennsylvania,2020-02-03,69,6,18,13.0,2019
13215,13215,Puerto Rico,2020-02-03,69,6,18,13.0,2019
13216,13216,Rhode Island,2020-02-03,69,6,18,13.0,2019
13217,13217,South Carolina,2020-02-03,69,6,18,13.0,2019
13218,13218,South Dakota,2020-02-03,69,6,18,13.0,2019
13219,13219,Tennessee,2020-02-03,69,6,18,13.0,2019
13220,13220,Texas,2020-02-03,69,6,18,13.0,2019
13221,13221,US,2020-02-03,69,6,18,13.0,2019
13222,13222,United States Virgin Islands,2020-02-03,69,6,18,13.0,2019
13223,13223,Utah,2020-02-03,69,6,18,13.0,2019
13224,13224,Vermont,2020-02-03,69,6,18,13.0,2019
13225,13225,Virgin Islands,2020-02-03,69,6,18,13.0,2019
13226,13226,Virginia,2020-02-03,69,6,18,13.0,2019
13227,13227,Washington,2020-02-03,69,6,18,13.0,2019
13228,13228,West Virginia,2020-02-03,69,6,18,13.0,2019
13229,13229,Wisconsin,2020-02-03,69,6,18,13.0,2019
13230,13230,Wyoming,2020-02-03,69,6,18,13.0,2019
13231,13231,Alabama,2020-02-04,73,10,18,18.0,2019
13232,13232,Alaska,2020-02-04,73,10,18,18.0,2019
13233,13233,Arizona,2020-02-04,73,10,18,18.0,2019
13234,13234,Arkansas,2020-02-04,73,10,18,18.0,2019
13235,13235,California,2020-02-04,73,10,18,18.0,2019
13236,13236,Colorado,2020-02-04,73,10,18,18.0,2019
13237,13237,Connecticut,2020-02-04,73,10,18,18.0,2019
13238,13238,Delaware,2020-02-04,73,10,18,18.0,2019
13239,13239,Diamond Princess,2020-02-04,73,10,18,18.0,2019
13240,13240,District of Columbia,2020-02-04,73,10,18,18.0,2019
13241,13241,Florida,2020-02-04,73,10,18,18.0,2019
13242,13242,Georgia,2020-02-04,73,10,18,18.0,2019
13243,13243,Grand Princess,2020-02-04,73,10,18,18.0,2019
13244,13244,Guam,2020-02-04,73,10,18,18.0,2019
13245,13245,Hawaii,2020-02-04,73,10,18,18.0,2019
13246,13246,Idaho,2020-02-04,73,10,18,18.0,2019
13247,13247,Illinois,2020-02-04,73,10,18,18.0,2019
13248,13248,Indiana,2020-02-04,73,10,18,18.0,2019
13249,13249,Iowa,2020-02-04,73,10,18,18.0,2019
13250,13250,Kansas,2020-02-04,73,10,18,18.0,2019
13251,13251,Kentucky,2020-02-04,73,10,18,18.0,2019
13252,13252,Louisiana,2020-02-04,73,10,18,18.0,2019
13253,13253,Maine,2020-02-04,73,10,18,18.0,2019
13254,13254,Maryland,2020-02-04,73,10,18,18.0,2019
13255,13255,Massachusetts,2020-02-04,73,10,18,18.0,2019
13256,13256,Michigan,2020-02-04,73,10,18,18.0,2019
13257,13257,Minnesota,2020-02-04,73,10,18,18.0,2019
13258,13258,Mississippi,2020-02-04,73,10,18,18.0,2019
13259,13259,Missouri,2020-02-04,73,10,18,18.0,2019
13260,13260,Montana,2020-02-04,73,10,18,18.0,2019
13261,13261,Nebraska,2020-02-04,73,10,18,18.0,2019
13262,13262,Nevada,2020-02-04,73,10,18,18.0,2019
13263,13263,New Hampshire,2020-02-04,73,10,18,18.0,2019
13264,13264,New Jersey,2020-02-04,73,10,18,18.0,2019
13265,13265,New Mexico,2020-02-04,73,10,18,18.0,2019
13266,13266,New York,2020-02-04,73,10,18,18.0,2019
13267,13267,North Carolina,2020-02-04,73,10,18,18.0,2019
13268,13268,North Dakota,2020-02-04,73,10,18,18.0,2019
13269,13269,Ohio,2020-02-04,73,10,18,18.0,2019
13270,13270,Oklahoma,2020-02-04,73,10,18,18.0,2019
13271,13271,Oregon,2020-02-04,73,10,18,18.0,2019
13272,13272,Pennsylvania,2020-02-04,73,10,18,18.0,2019
13273,13273,Puerto Rico,2020-02-04,73,10,18,18.0,2019
13274,13274,Rhode Island,2020-02-04,73,10,18,18.0,2019
13275,13275,South Carolina,2020-02-04,73,10,18,18.0,2019
13276,13276,South Dakota,2020-02-04,73,10,18,18.0,2019
13277,13277,Tennessee,2020-02-04,73,10,18,18.0,2019
13278,13278,Texas,2020-02-04,73,10,18,18.0,2019
13279,13279,US,2020-02-04,73,10,18,18.0,2019
13280,13280,United States Virgin Islands,2020-02-04,73,10,18,18.0,2019
13281,13281,Utah,2020-02-04,73,10,18,18.0,2019
13282,13282,Vermont,2020-02-04,73,10,18,18.0,2019
13283,13283,Virgin Islands,2020-02-04,73,10,18,18.0,2019
13284,13284,Virginia,2020-02-04,73,10,18,18.0,2019
13285,13285,Washington,2020-02-04,73,10,18,18.0,2019
13286,13286,West Virginia,2020-02-04,73,10,18,18.0,2019
13287,13287,Wisconsin,2020-02-04,73,10,18,18.0,2019
13288,13288,Wyoming,2020-02-04,73,10,18,18.0,2019
13289,13289,Alabama,2020-02-05,90,5,17,16.0,2019
13290,13290,Alaska,2020-02-05,90,5,17,16.0,2019
13291,13291,Arizona,2020-02-05,90,5,17,16.0,2019
13292,13292,Arkansas,2020-02-05,90,5,17,16.0,2019
13293,13293,California,2020-02-05,90,5,17,16.0,2019
13294,13294,Colorado,2020-02-05,90,5,17,16.0,2019
13295,13295,Connecticut,2020-02-05,90,5,17,16.0,2019
13296,13296,Delaware,2020-02-05,90,5,17,16.0,2019
13297,13297,Diamond Princess,2020-02-05,90,5,17,16.0,2019
13298,13298,District of Columbia,2020-02-05,90,5,17,16.0,2019
13299,13299,Florida,2020-02-05,90,5,17,16.0,2019
13300,13300,Georgia,2020-02-05,90,5,17,16.0,2019
13301,13301,Grand Princess,2020-02-05,90,5,17,16.0,2019
13302,13302,Guam,2020-02-05,90,5,17,16.0,2019
13303,13303,Hawaii,2020-02-05,90,5,17,16.0,2019
13304,13304,Idaho,2020-02-05,90,5,17,16.0,2019
13305,13305,Illinois,2020-02-05,90,5,17,16.0,2019
13306,13306,Indiana,2020-02-05,90,5,17,16.0,2019
13307,13307,Iowa,2020-02-05,90,5,17,16.0,2019
13308,13308,Kansas,2020-02-05,90,5,17,16.0,2019
13309,13309,Kentucky,2020-02-05,90,5,17,16.0,2019
13310,13310,Louisiana,2020-02-05,90,5,17,16.0,2019
13311,13311,Maine,2020-02-05,90,5,17,16.0,2019
13312,13312,Maryland,2020-02-05,90,5,17,16.0,2019
13313,13313,Massachusetts,2020-02-05,90,5,17,16.0,2019
13314,13314,Michigan,2020-02-05,90,5,17,16.0,2019
13315,13315,Minnesota,2020-02-05,90,5,17,16.0,2019
13316,13316,Mississippi,2020-02-05,90,5,17,16.0,2019
13317,13317,Missouri,2020-02-05,90,5,17,16.0,2019
13318,13318,Montana,2020-02-05,90,5,17,16.0,2019
13319,13319,Nebraska,2020-02-05,90,5,17,16.0,2019
13320,13320,Nevada,2020-02-05,90,5,17,16.0,2019
13321,13321,New Hampshire,2020-02-05,90,5,17,16.0,2019
13322,13322,New Jersey,2020-02-05,90,5,17,16.0,2019
13323,13323,New Mexico,2020-02-05,90,5,17,16.0,2019
13324,13324,New York,2020-02-05,90,5,17,16.0,2019
13325,13325,North Carolina,2020-02-05,90,5,17,16.0,2019
13326,13326,North Dakota,2020-02-05,90,5,17,16.0,2019
13327,13327,Ohio,2020-02-05,90,5,17,16.0,2019
13328,13328,Oklahoma,2020-02-05,90,5,17,16.0,2019
13329,13329,Oregon,2020-02-05,90,5,17,16.0,2019
13330,13330,Pennsylvania,2020-02-05,90,5,17,16.0,2019
13331,13331,Puerto Rico,2020-02-05,90,5,17,16.0,2019
13332,13332,Rhode Island,2020-02-05,90,5,17,16.0,2019
13333,13333,South Carolina,2020-02-05,90,5,17,16.0,2019
13334,13334,South Dakota,2020-02-05,90,5,17,16.0,2019
13335,13335,Tennessee,2020-02-05,90,5,17,16.0,2019
13336,13336,Texas,2020-02-05,90,5,17,16.0,2019
13337,13337,US,2020-02-05,90,5,17,16.0,2019
13338,13338,United States Virgin Islands,2020-02-05,90,5,17,16.0,2019
13339,13339,Utah,2020-02-05,90,5,17,16.0,2019
13340,13340,Vermont,2020-02-05,90,5,17,16.0,2019
13341,13341,Virgin Islands,2020-02-05,90,5,17,16.0,2019
13342,13342,Virginia,2020-02-05,90,5,17,16.0,2019
13343,13343,Washington,2020-02-05,90,5,17,16.0,2019
13344,13344,West Virginia,2020-02-05,90,5,17,16.0,2019
13345,13345,Wisconsin,2020-02-05,90,5,17,16.0,2019
13346,13346,Wyoming,2020-02-05,90,5,17,16.0,2019
13347,13347,Alabama,2020-02-06,93,5,19,18.099999999999454,2019
13348,13348,Alaska,2020-02-06,93,5,19,18.099999999999454,2019
13349,13349,Arizona,2020-02-06,93,5,19,18.099999999999454,2019
13350,13350,Arkansas,2020-02-06,93,5,19,18.099999999999454,2019
13351,13351,California,2020-02-06,93,5,19,18.099999999999454,2019
